rhoc,M,R,Lambda
4.061576971214017500e+14,7.444520193179308132e-01,1.363003185000030726e+01,3.693894445161904150e+04
4.089612015018773750e+14,7.530659618906339059e-01,1.362003190000030628e+01,3.483814692701384774e+04
4.117647058823529375e+14,7.615768200939635468e-01,1.362003190000030628e+01,3.289583711016393499e+04
4.145682102628285625e+14,7.699758380984323969e-01,1.362003190000030628e+01,3.109870730758596983e+04
4.173717146433041250e+14,7.782762178632246508e-01,1.361003195000030530e+01,2.943198687648892883e+04
4.201752190237797500e+14,7.869303646281246012e-01,1.361003195000030530e+01,2.779999693284383829e+04
4.229787234042553750e+14,7.956673857338988354e-01,1.361003195000030530e+01,2.625806411751953783e+04
4.257822277847309375e+14,8.042989918249394687e-01,1.360003200000030432e+01,2.482795490749947567e+04
4.285857321652065000e+14,8.128189580248487145e-01,1.360003200000030432e+01,2.350332901740263333e+04
4.313892365456821250e+14,8.212383325547316648e-01,1.360003200000030432e+01,2.227206758316867126e+04
4.341927409261577500e+14,8.295528349662745216e-01,1.359003205000030334e+01,2.112752306865270657e+04
4.369962453066333125e+14,8.382312497849936372e-01,1.359003205000030334e+01,2.000362525305229428e+04
4.397997496871088750e+14,8.469587850590377665e-01,1.359003205000030334e+01,1.894061005608665437e+04
4.426032540675845000e+14,8.555780650967560463e-01,1.359003205000030334e+01,1.795249155838522347e+04
4.454067584480601250e+14,8.640913615810336124e-01,1.358003210000030236e+01,1.703365500260703993e+04
4.482102628285356875e+14,8.725034090412642218e-01,1.358003210000030236e+01,1.617825480664675888e+04
4.510137672090112500e+14,8.808033700991123593e-01,1.358003210000030236e+01,1.538031582917582455e+04
4.538172715894868750e+14,8.894780624757794296e-01,1.358003210000030236e+01,1.459397656610209378e+04
4.566207759699625000e+14,8.981763261701558587e-01,1.357003215000030139e+01,1.385133443543143403e+04
4.594242803504380625e+14,9.067642678279300705e-01,1.357003215000030139e+01,1.315851285641905270e+04
4.622277847309136250e+14,9.152520271484252401e-01,1.357003215000030139e+01,1.251257967243813982e+04
4.650312891113892500e+14,9.236258726885032688e-01,1.357003215000030139e+01,1.190935123461555486e+04
4.678347934918648750e+14,9.319016756293345694e-01,1.356003220000030041e+01,1.134552147979670008e+04
4.706382978723404375e+14,9.405536901682389761e-01,1.356003220000030041e+01,1.078791551424809404e+04
4.734418022528160000e+14,9.491944603631981003e-01,1.356003220000030041e+01,1.026096595181347766e+04
4.762453066332916250e+14,9.577290419323092330e-01,1.356003220000030041e+01,9.769041913972374459e+03
4.790488110137672500e+14,9.661607510785099606e-01,1.356003220000030041e+01,9.308405413991702517e+03
4.818523153942428125e+14,9.744874400395524550e-01,1.355003225000029943e+01,8.877441959649539058e+03
4.846558197747183750e+14,9.827115341527453696e-01,1.355003225000029943e+01,8.473653558686732140e+03
4.874593241551940000e+14,9.913083851676437463e-01,1.355003225000029943e+01,8.073168668465108567e+03
4.902628285356696250e+14,9.998711027383277994e-01,1.355003225000029943e+01,7.694941921723578162e+03
4.930663329161451875e+14,1.008338413008448287e+00,1.355003225000029943e+01,7.340594430894504512e+03
4.958698372966207500e+14,1.016698652311079698e+00,1.354003230000029845e+01,7.008232289065314035e+03
4.986733416770963750e+14,1.024957936433726235e+00,1.354003230000029845e+01,6.696388383704968874e+03
5.014768460575720000e+14,1.033109198723970445e+00,1.354003230000029845e+01,6.403487635563318690e+03
5.042803504380475625e+14,1.041630732205796273e+00,1.354003230000029845e+01,6.112453580226116173e+03
5.070838548185231875e+14,1.050106476202444572e+00,1.354003230000029845e+01,5.837384990173457481e+03
5.098873591989987500e+14,1.058480857251448137e+00,1.353003235000029747e+01,5.579121978119341293e+03
5.126908635794743750e+14,1.066747288043710329e+00,1.353003235000029747e+01,5.336495556055560883e+03
5.154943679599500000e+14,1.074920831103324925e+00,1.353003235000029747e+01,5.108317848214252081e+03
5.182978723404255625e+14,1.082985121534424833e+00,1.353003235000029747e+01,4.893403740800014020e+03
5.211013767209011250e+14,1.091412621762544388e+00,1.353003235000029747e+01,4.679224776618564647e+03
5.239048811013767500e+14,1.099774589597906749e+00,1.352003240000029471e+01,4.476905055694302064e+03
5.267083854818523750e+14,1.108045198192328717e+00,1.352003240000029471e+01,4.286713076172829460e+03
5.295118898623279375e+14,1.116199276385290595e+00,1.352003240000029471e+01,4.107366011333282586e+03
5.323153942428035000e+14,1.124246990882930453e+00,1.352003240000029471e+01,3.938213457055024719e+03
5.351188986232791250e+14,1.132224692662959775e+00,1.352003240000029471e+01,3.778831550673101901e+03
5.379224030037547500e+14,1.140535208907902831e+00,1.351003245000029374e+01,3.619657228527269581e+03
5.407259073842303125e+14,1.148782649698319336e+00,1.351003245000029374e+01,3.469267991152406466e+03
5.435294117647058750e+14,1.156917516832744131e+00,1.351003245000029374e+01,3.327401530939783697e+03
5.463329161451815000e+14,1.164952170269948351e+00,1.351003245000029374e+01,3.193551619647091229e+03
5.491364205256571250e+14,1.172881508440126730e+00,1.350003250000029276e+01,3.067208361274079834e+03
5.519399249061326875e+14,1.180729906612586255e+00,1.350003250000029276e+01,2.947710628818460464e+03
5.547434292866082500e+14,1.180994802423919410e+00,1.350003250000029276e+01,2.943814495322340463e+03
5.575469336670838750e+14,1.181176637448779321e+00,1.350003250000029276e+01,2.941022827878155113e+03
5.603504380475595000e+14,1.181361749796424609e+00,1.350003250000029276e+01,2.938295090955893556e+03
5.631539424280350000e+14,1.181544020817856699e+00,1.350003250000029276e+01,2.935497263022533389e+03
5.659574468085107500e+14,1.181727368574706727e+00,1.350003250000029276e+01,2.932921943963351168e+03
5.687609511889862500e+14,1.181901870881854499e+00,1.350003250000029276e+01,2.930219907689602223e+03
5.715644555694618750e+14,1.182079444282741143e+00,1.350003250000029276e+01,2.927662609713121128e+03
5.743679599499375000e+14,1.182250865139257590e+00,1.350003250000029276e+01,2.925076035962695187e+03
5.771714643304130000e+14,1.182419953684678005e+00,1.350003250000029276e+01,2.922574288049918323e+03
5.799749687108886250e+14,1.182586818724348232e+00,1.350003250000029276e+01,2.920044725582407409e+03
5.827784730913642500e+14,1.182751396690085999e+00,1.350003250000029276e+01,2.917674751676868254e+03
5.855819774718397500e+14,1.182913928824534722e+00,1.350003250000029276e+01,2.915225477455573127e+03
5.883854818523155000e+14,1.183067908821077374e+00,1.350003250000029276e+01,2.912908119206977062e+03
5.911889862327910000e+14,1.183227140887911810e+00,1.350003250000029276e+01,2.910562068394048765e+03
5.939924906132666250e+14,1.183382876767077319e+00,1.350003250000029276e+01,2.908302576965592380e+03
5.967959949937422500e+14,1.183538635352338497e+00,1.350003250000029276e+01,2.906022134857169021e+03
5.995994993742177500e+14,1.183685775586155398e+00,1.350003250000029276e+01,2.903772329048868869e+03
6.024030037546933750e+14,1.183830217172831212e+00,1.350003250000029276e+01,2.901668925539790507e+03
6.052065081351690000e+14,1.183973819230319746e+00,1.350003250000029276e+01,2.899497567059448556e+03
6.080100125156445000e+14,1.184118695260603538e+00,1.350003250000029276e+01,2.897314562003624815e+03
6.108135168961202500e+14,1.184256425218145781e+00,1.350003250000029276e+01,2.895232355867374281e+03
6.136170212765957500e+14,1.184399311629282581e+00,1.350003250000029276e+01,2.893187909693311667e+03
6.164205256570713750e+14,1.184539429006318700e+00,1.350003250000029276e+01,2.891157822072531872e+03
6.192240300375470000e+14,1.184671027392678599e+00,1.350003250000029276e+01,2.889141640990806081e+03
6.220275344180225000e+14,1.184801866254471481e+00,1.350003250000029276e+01,2.887179738034164075e+03
6.248310387984981250e+14,1.184934399204502276e+00,1.350003250000029276e+01,2.885222435838468755e+03
6.276345431789737500e+14,1.185055647331800133e+00,1.350003250000029276e+01,2.883286968650048948e+03
6.304380475594492500e+14,1.185185867845391261e+00,1.350003250000029276e+01,2.881463845982638759e+03
6.332415519399250000e+14,1.185301319267969777e+00,1.350003250000029276e+01,2.879520602666813375e+03
6.360450563204005000e+14,1.185426933120259374e+00,1.350003250000029276e+01,2.877787043130359962e+03
6.388485607008761250e+14,1.185549736887195449e+00,1.350003250000029276e+01,2.876020891836073588e+03
6.416520650813517500e+14,1.185667089903709392e+00,1.350003250000029276e+01,2.874188426368037199e+03
6.444555694618272500e+14,1.185782847149462693e+00,1.350003250000029276e+01,2.872498665440554760e+03
6.472590738423030000e+14,1.185894599863429599e+00,1.350003250000029276e+01,2.870707591337488338e+03
6.500625782227785000e+14,1.186011431064829313e+00,1.350003250000029276e+01,2.869080629607692117e+03
6.528660826032541250e+14,1.186117537862660276e+00,1.350003250000029276e+01,2.867463080478533811e+03
6.556695869837297500e+14,1.186228905674928891e+00,1.350003250000029276e+01,2.865710437059090054e+03
