rhoc,M,R,Lambda
5.972828097626055000e+14,1.307460650654134415e+00,1.346003270000028884e+01,1.577679041121148202e+03
5.995491155466241250e+14,1.313506256538570671e+00,1.346003270000028884e+01,1.532420029466043616e+03
6.018154213306427500e+14,1.319493941452538843e+00,1.346003270000028884e+01,1.489069203157468337e+03
6.040817271146613750e+14,1.325695674073134489e+00,1.345003275000028786e+01,1.445466230307003116e+03
6.063480328986800000e+14,1.331874246071454992e+00,1.345003275000028786e+01,1.403368980364120034e+03
6.086143386826985000e+14,1.338000531816977423e+00,1.345003275000028786e+01,1.362973080593427767e+03
6.108806444667172500e+14,1.344060255207316423e+00,1.345003275000028786e+01,1.324230058708247725e+03
6.131469502507357500e+14,1.350052869770966391e+00,1.344003280000028688e+01,1.287016058183811083e+03
6.154132560347543750e+14,1.355985899192500455e+00,1.344003280000028688e+01,1.251302928042996655e+03
6.176795618187730000e+14,1.361858289609197303e+00,1.344003280000028688e+01,1.216912841611026124e+03
6.199458676027916250e+14,1.367820447623550040e+00,1.344003280000028688e+01,1.183138780005991521e+03
6.222121733868102500e+14,1.373880191882550728e+00,1.343003285000028590e+01,1.149751496422157061e+03
6.244784791708288750e+14,1.379882317957868976e+00,1.343003285000028590e+01,1.117744367186024647e+03
6.267447849548475000e+14,1.385811475530523973e+00,1.343003285000028590e+01,1.086977743011770599e+03
6.290110907388660000e+14,1.391690580832388502e+00,1.343003285000028590e+01,1.057375215358386868e+03
6.312773965228847500e+14,1.397504839174442459e+00,1.342003290000028493e+01,1.028947386147658108e+03
6.335437023069032500e+14,1.403260174387876091e+00,1.342003290000028493e+01,1.001560363023979903e+03
6.358100080909218750e+14,1.408982274877313978e+00,1.342003290000028493e+01,9.751178026314148610e+02
6.380763138749405000e+14,1.414909649630859745e+00,1.341003295000028395e+01,9.485123799774205509e+02
6.403426196589591250e+14,1.420778901233058722e+00,1.341003295000028395e+01,9.229370893378998062e+02
6.426089254429777500e+14,1.426586902990828909e+00,1.341003295000028395e+01,8.982963005676492685e+02
6.448752312269963750e+14,1.432332946764392823e+00,1.341003295000028395e+01,8.746000152080571297e+02
6.471415370110150000e+14,1.438014783227121063e+00,1.340003300000028297e+01,8.518254020505623885e+02
6.494078427950335000e+14,1.443645299632934309e+00,1.340003300000028297e+01,8.298719151841921757e+02
6.516741485790522500e+14,1.449218540591960203e+00,1.340003300000028297e+01,8.087071196431420503e+02
6.539404543630707500e+14,1.454926686708889694e+00,1.339003305000028021e+01,7.876346793306893233e+02
6.562067601470893750e+14,1.460658600803726559e+00,1.339003305000028021e+01,7.670424891719750349e+02
6.584730659311080000e+14,1.466328886436600420e+00,1.339003305000028021e+01,7.472240417779485142e+02
6.607393717151266250e+14,1.471940289468031793e+00,1.338003310000027923e+01,7.281407432349358260e+02
6.630056774991452500e+14,1.477500053938206603e+00,1.338003310000027923e+01,7.097488462590333711e+02
6.652719832831637500e+14,1.482997100065562179e+00,1.338003310000027923e+01,6.920257444135584137e+02
6.675382890671825000e+14,1.488437618418359421e+00,1.338003310000027923e+01,6.749164356405794933e+02
6.698045948512010000e+14,1.493906310389242265e+00,1.337003315000027825e+01,6.581717822623060101e+02
6.720709006352197500e+14,1.499499244215171334e+00,1.337003315000027825e+01,6.415147411565288849e+02
6.743372064192382500e+14,1.505033491772504783e+00,1.337003315000027825e+01,6.254492334515989569e+02
6.766035122032568750e+14,1.510502349344432504e+00,1.336003320000027728e+01,6.099586834060569345e+02
6.788698179872755000e+14,1.515918772859801367e+00,1.336003320000027728e+01,5.950284548921935084e+02
6.811361237712941250e+14,1.521280598657283933e+00,1.336003320000027728e+01,5.806107434103391824e+02
6.834024295553127500e+14,1.526584813996939127e+00,1.335003325000027630e+01,5.667098776624948187e+02
6.856687353393312500e+14,1.531838907418851203e+00,1.335003325000027630e+01,5.532778959987256258e+02
6.879350411233500000e+14,1.537266503389975281e+00,1.335003325000027630e+01,5.397406061547377476e+02
6.902013469073685000e+14,1.542653508814707752e+00,1.334003330000027532e+01,5.266407532016748974e+02
6.924676526913872500e+14,1.547986022373134762e+00,1.334003330000027532e+01,5.140163022240004693e+02
6.947339584754057500e+14,1.553255570303328392e+00,1.334003330000027532e+01,5.017927345670914292e+02
6.970002642594243750e+14,1.558477862571787220e+00,1.333003335000027434e+01,4.900107900200536051e+02
6.992665700434430000e+14,1.563643125345513196e+00,1.333003335000027434e+01,4.786290065420234896e+02
7.015328758274616250e+14,1.568759756997682775e+00,1.333003335000027434e+01,4.676344537906227288e+02
7.037991816114802500e+14,1.573951587122581097e+00,1.332003340000027336e+01,4.567187611107565317e+02
7.060654873954987500e+14,1.579189067324733520e+00,1.332003340000027336e+01,4.459713108044469436e+02
7.083317931795175000e+14,1.584377311213449824e+00,1.331003345000027238e+01,4.355946159636164907e+02
7.105980989635360000e+14,1.589504695562447001e+00,1.331003345000027238e+01,4.255747521069886261e+02
7.128644047475547500e+14,1.594579208392306713e+00,1.331003345000027238e+01,4.158852135430132080e+02
7.151307105315732500e+14,1.599608488551371499e+00,1.330003350000027140e+01,4.065064619642440107e+02
7.173970163155918750e+14,1.604574314533673052e+00,1.330003350000027140e+01,3.974444024702616503e+02
