rhoc,M,R,Lambda
3.416770963704630625e+14,5.511048434381947692e-01,1.454002730000040877e+01,1.028131357202929357e+05
3.444806007509386875e+14,5.583791466699514761e-01,1.451002745000040584e+01,9.637935982396897452e+04
3.472841051314142500e+14,5.655703914721083025e-01,1.449002755000040388e+01,9.048147337211840204e+04
3.500876095118898750e+14,5.728418543408818620e-01,1.446002770000040094e+01,8.494765832434706681e+04
3.528911138923655000e+14,5.803246194598251639e-01,1.444002780000039898e+01,7.966031366832186177e+04
3.556946182728410625e+14,5.877232791998454609e-01,1.442002790000039703e+01,7.481292299021923100e+04
3.584981226533166250e+14,5.950359901965952547e-01,1.439002805000039231e+01,7.035617540366805042e+04
3.613016270337922500e+14,6.023109017218729599e-01,1.437002815000039035e+01,6.623214932911208598e+04
3.641051314142678750e+14,6.099270111773952285e-01,1.435002825000038840e+01,6.221446872442732274e+04
3.669086357947434375e+14,6.174574258506239088e-01,1.433002835000038644e+01,5.851988072623856715e+04
3.697121401752190000e+14,6.249012829092700505e-01,1.431002845000038448e+01,5.511865646277548512e+04
3.725156445556946250e+14,6.322616154888867079e-01,1.429002855000038252e+01,5.198300520516376127e+04
3.753191489361702500e+14,6.398502798457539331e-01,1.428002860000037977e+01,4.896455105185441789e+04
3.781226533166458125e+14,6.475071985383109574e-01,1.426002870000037781e+01,4.612492572403309896e+04
3.809261576971213750e+14,6.550766854834931818e-01,1.424002880000037585e+01,4.350603471485286718e+04
3.837296620775970000e+14,6.625612686856301448e-01,1.422002890000037389e+01,4.108572593715143739e+04
3.865331664580726250e+14,6.700140283621582871e-01,1.421002895000037292e+01,3.883074727899410209e+04
3.893366708385481875e+14,6.778045853508976037e-01,1.419002905000037096e+01,3.662531332702955115e+04
3.921401752190237500e+14,6.855109407024676527e-01,1.418002910000036998e+01,3.458804133344823640e+04
3.949436795994993750e+14,6.931302406746143729e-01,1.416002920000036625e+01,3.270208134755499850e+04
3.977471839799750000e+14,7.006574748273629583e-01,1.415002925000036527e+01,3.095347295968636536e+04
4.005506883604505625e+14,7.082917569850699646e-01,1.413002935000036331e+01,2.929182966767147445e+04
4.033541927409261875e+14,7.161272563809364389e-01,1.412002940000036233e+01,2.769379835013936099e+04
4.061576971214017500e+14,7.238724293909288843e-01,1.411002945000036135e+01,2.621181850011094502e+04
4.089612015018773750e+14,7.315321817895314993e-01,1.409002955000035939e+01,2.483612735373627220e+04
4.117647058823529375e+14,7.391001100683128877e-01,1.408002960000035841e+01,2.355916194218322198e+04
4.145682102628285625e+14,7.468353050691353134e-01,1.407002965000035744e+01,2.233143377500039060e+04
4.173717146433041250e+14,7.547110340453799804e-01,1.406002970000035646e+01,2.115680554981401656e+04
4.201752190237797500e+14,7.624983116936586702e-01,1.404002980000035450e+01,2.006496527669794159e+04
4.229787234042553750e+14,7.702015115336179329e-01,1.403002985000035174e+01,1.904917799507217205e+04
4.257822277847309375e+14,7.778143096661510603e-01,1.402002990000035076e+01,1.810334577261080267e+04
4.285857321652065000e+14,7.855673225368362544e-01,1.401002995000034979e+01,1.719521397111982515e+04
4.313892365456821250e+14,7.934842723973903889e-01,1.400003000000034881e+01,1.632108442529759668e+04
4.341927409261577500e+14,8.013153482600092747e-01,1.399003005000034783e+01,1.550685275074177480e+04
4.369962453066333125e+14,8.090585537088651469e-01,1.398003010000034685e+01,1.474732886092360604e+04
4.397997496871088750e+14,8.167112967354182018e-01,1.397003015000034587e+01,1.403901099056244311e+04
4.426032540675845000e+14,8.243930824315481853e-01,1.396003020000034489e+01,1.336575465995302147e+04
4.454067584480601250e+14,8.323502025114200009e-01,1.395003025000034391e+01,1.270806279586969504e+04
4.482102628285356875e+14,8.402157926117512776e-01,1.394003030000034293e+01,1.209404191960321805e+04
4.510137672090112500e+14,8.479955246986485839e-01,1.393003035000034195e+01,1.151989763826091075e+04
4.538172715894868750e+14,8.556812459987829245e-01,1.392003040000034098e+01,1.098328148254911684e+04
4.566207759699625000e+14,8.632768388807848803e-01,1.391003045000034000e+01,1.048123854226188632e+04
4.594242803504380625e+14,8.712032035808453534e-01,1.390003050000033724e+01,9.984232774514946868e+03
4.622277847309136250e+14,8.791143802742639179e-01,1.390003050000033724e+01,9.515403640660213568e+03
4.650312891113892500e+14,8.869314400334350479e-01,1.389003055000033626e+01,9.076507800635707099e+03
4.678347934918648750e+14,8.946570624390094428e-01,1.388003060000033528e+01,8.665180005814347169e+03
4.706382978723404375e+14,9.022960799543470189e-01,1.387003065000033430e+01,8.279471854157192865e+03
4.734418022528160000e+14,9.099708125976421202e-01,1.386003070000033333e+01,7.911215559237321941e+03
4.762453066332916250e+14,9.179105534614764306e-01,1.386003070000033333e+01,7.549791792833286308e+03
4.790488110137672500e+14,9.257574933939725081e-01,1.385003075000033235e+01,7.211801649705801537e+03
4.818523153942428125e+14,9.335109606120798320e-01,1.384003080000033137e+01,6.892948110355195240e+03
4.846558197747183750e+14,9.411771941640292294e-01,1.383003085000033039e+01,6.594172923254862326e+03
4.874593241551940000e+14,9.487582474584324022e-01,1.383003085000033039e+01,6.313130501503450432e+03
4.902628285356696250e+14,9.564834306596305957e-01,1.382003090000032941e+01,6.040590267928640969e+03
4.930663329161451875e+14,9.643700613618447770e-01,1.381003095000032843e+01,5.776037785449208059e+03
