rhoc,M,R,Lambda
6.052065081351690000e+14,1.350264356350351358e+00,1.452002740000040681e+01,1.252279776576108816e+03
6.080100125156445000e+14,1.350400128891051432e+00,1.452002740000040681e+01,1.251417655576839479e+03
6.108135168961202500e+14,1.350541811440840734e+00,1.452002740000040681e+01,1.250599931778428072e+03
6.136170212765957500e+14,1.350677167412121626e+00,1.452002740000040681e+01,1.249863396209921348e+03
6.164205256570713750e+14,1.350809849489925663e+00,1.452002740000040681e+01,1.248988162051940662e+03
6.192240300375470000e+14,1.350945820156654875e+00,1.452002740000040681e+01,1.248178335483522005e+03
6.220275344180225000e+14,1.351076116291612061e+00,1.452002740000040681e+01,1.247384691043481325e+03
6.248310387984981250e+14,1.351200558998533197e+00,1.452002740000040681e+01,1.246627934039251386e+03
6.276345431789737500e+14,1.351322487675362005e+00,1.451002745000040584e+01,1.245880534964031540e+03
6.304380475594492500e+14,1.351445222304458404e+00,1.451002745000040584e+01,1.245122503622236309e+03
6.332415519399250000e+14,1.351559634964904166e+00,1.451002745000040584e+01,1.244385239733624303e+03
6.360450563204005000e+14,1.351692781204921312e+00,1.451002745000040584e+01,1.243636857409685035e+03
6.388485607008761250e+14,1.351810567557279352e+00,1.451002745000040584e+01,1.242904401982796344e+03
6.416520650813517500e+14,1.351912806481719187e+00,1.451002745000040584e+01,1.242229644719096768e+03
6.444555694618272500e+14,1.352034099171046000e+00,1.451002745000040584e+01,1.241553106293914880e+03
6.472590738423030000e+14,1.352140512623876578e+00,1.451002745000040584e+01,1.240860488475866759e+03
6.500625782227785000e+14,1.352249790702336529e+00,1.451002745000040584e+01,1.240173002174855583e+03
6.528660826032541250e+14,1.352361896833797816e+00,1.451002745000040584e+01,1.239508435340788083e+03
6.556695869837297500e+14,1.352465435847572506e+00,1.451002745000040584e+01,1.238859912544852250e+03
6.584730913642052500e+14,1.352567281004223743e+00,1.451002745000040584e+01,1.238207928993718724e+03
6.612765957446808750e+14,1.352668421157953604e+00,1.451002745000040584e+01,1.237608847092506494e+03
6.640801001251565000e+14,1.352770285218219959e+00,1.451002745000040584e+01,1.236979948525089640e+03
6.668836045056320000e+14,1.352866186318506969e+00,1.451002745000040584e+01,1.236349049073689457e+03
6.696871088861077500e+14,1.352958735977453752e+00,1.451002745000040584e+01,1.235743984298248506e+03
6.724906132665832500e+14,1.353061109724913003e+00,1.451002745000040584e+01,1.235162832488738786e+03
6.752941176470588750e+14,1.353151862788259496e+00,1.451002745000040584e+01,1.234555362785768921e+03
6.780976220275345000e+14,1.353240440230740527e+00,1.451002745000040584e+01,1.233987467158542131e+03
6.809011264080100000e+14,1.353331045450026915e+00,1.451002745000040584e+01,1.233415637003977736e+03
6.837046307884856250e+14,1.353421234223271208e+00,1.451002745000040584e+01,1.232872475694574405e+03
6.865081351689612500e+14,1.353512686395063724e+00,1.451002745000040584e+01,1.232299144459682566e+03
