rhoc,M,R,Lambda
6.080100125156445000e+14,1.497943862646398117e+00,1.435002825000038840e+01,6.317074991273007072e+02
6.108135168961202500e+14,1.503810361685738339e+00,1.434002830000038742e+01,6.149147824543470051e+02
6.136170212765957500e+14,1.509603383387597697e+00,1.433002835000038644e+01,5.988034451557296052e+02
6.164205256570713750e+14,1.515323304795479498e+00,1.432002840000038546e+01,5.832808760027521657e+02
6.192240300375470000e+14,1.521115927031130299e+00,1.432002840000038546e+01,5.680225931466923157e+02
6.220275344180225000e+14,1.527001717793337265e+00,1.431002845000038448e+01,5.529127622270209486e+02
6.248310387984981250e+14,1.532807129239886379e+00,1.430002850000038350e+01,5.384247927545295624e+02
6.276345431789737500e+14,1.538531209006099854e+00,1.429002855000038252e+01,5.244431286023814209e+02
6.304380475594492500e+14,1.544201845688871533e+00,1.428002860000037977e+01,5.110462048978457688e+02
6.332415519399250000e+14,1.549793947928290505e+00,1.428002860000037977e+01,4.981231208159101698e+02
6.360450563204005000e+14,1.555314632018804710e+00,1.427002865000037879e+01,4.857038160107234148e+02
6.388485607008761250e+14,1.560755921784613642e+00,1.426002870000037781e+01,4.737135515877544663e+02
6.416520650813517500e+14,1.566421429112794916e+00,1.425002875000037683e+01,4.616116540456821440e+02
6.444555694618272500e+14,1.572043749171359694e+00,1.425002875000037683e+01,4.499346396192436259e+02
6.472590738423030000e+14,1.577562573856789108e+00,1.424002880000037585e+01,4.386374602433366476e+02
6.500625782227785000e+14,1.583044687444485010e+00,1.423002885000037487e+01,4.278130745146669369e+02
6.528660826032541250e+14,1.588435407944087885e+00,1.422002890000037389e+01,4.173807339510117913e+02
6.556695869837297500e+14,1.593769002876538998e+00,1.421002895000037292e+01,4.073228285349433122e+02
6.584730913642052500e+14,1.599035067386850084e+00,1.421002895000037292e+01,3.976295965731256956e+02
6.612765957446808750e+14,1.604289247770317672e+00,1.420002900000037194e+01,3.881702225002303521e+02
6.640801001251565000e+14,1.609705615677013091e+00,1.419002905000037096e+01,3.786432809600349287e+02
6.668836045056320000e+14,1.615062298835595822e+00,1.418002910000036998e+01,3.694889733210604845e+02
6.696871088861077500e+14,1.620336471712600535e+00,1.417002915000036900e+01,3.606415313576169410e+02
6.724906132665832500e+14,1.625556809117596702e+00,1.417002915000036900e+01,3.521258926427985898e+02
6.752941176470588750e+14,1.630710714933133465e+00,1.416002920000036625e+01,3.439143668212597049e+02
6.780976220275345000e+14,1.635788678581269417e+00,1.415002925000036527e+01,3.359841850202300293e+02
6.809011264080100000e+14,1.640807386769688625e+00,1.414002930000036429e+01,3.283350666930376178e+02
6.837046307884856250e+14,1.645825577621952363e+00,1.413002935000036331e+01,3.208589700818719166e+02
6.865081351689612500e+14,1.650988295613758705e+00,1.413002935000036331e+01,3.133085706634342955e+02
6.893116395494367500e+14,1.656101020005549485e+00,1.412002940000036233e+01,3.060346483197102998e+02
6.921151439299125000e+14,1.661145344295829274e+00,1.411002945000036135e+01,2.990189715185964587e+02
6.949186483103880000e+14,1.666117833295388317e+00,1.410002950000036037e+01,2.922404809734370019e+02
6.977221526908636250e+14,1.671034464425707133e+00,1.409002955000035939e+01,2.857046515080983227e+02
7.005256570713392500e+14,1.675885048404296418e+00,1.408002960000035841e+01,2.793854464873589905e+02
7.033291614518147500e+14,1.680674897175050697e+00,1.408002960000035841e+01,2.732711855940539181e+02
7.061326658322903750e+14,1.685403193340860195e+00,1.407002965000035744e+01,2.673632689505832332e+02
7.089361702127660000e+14,1.690324696899235590e+00,1.406002970000035646e+01,2.613458180553170678e+02
7.117396745932415000e+14,1.695198767172214183e+00,1.405002975000035548e+01,2.555251374387736405e+02
7.145431789737172500e+14,1.700020192039036759e+00,1.404002980000035450e+01,2.498971595798379894e+02
7.173466833541927500e+14,1.704783997722986388e+00,1.404002980000035450e+01,2.444551563810621815e+02
7.201501877346683750e+14,1.709464023884483153e+00,1.403002985000035174e+01,2.391841106765230336e+02
7.229536921151440000e+14,1.714099128330357935e+00,1.402002990000035076e+01,2.340893391299620419e+02
7.257571964956195000e+14,1.718668799313258333e+00,1.401002995000034979e+01,2.291685663515367537e+02
7.285607008760951250e+14,1.723192655484405700e+00,1.400003000000034881e+01,2.243991342768734114e+02
7.313642052565707500e+14,1.727747344912073491e+00,1.399003005000034783e+01,2.196888637732948837e+02
7.341677096370463750e+14,1.732404334636080456e+00,1.399003005000034783e+01,2.149537936895232519e+02
7.369712140175220000e+14,1.737021378465627430e+00,1.398003010000034685e+01,2.104131049200062193e+02
7.397747183979975000e+14,1.741545632197188942e+00,1.397003015000034587e+01,2.059825720748424942e+02
7.425782227784731250e+14,1.746034341441810023e+00,1.396003020000034489e+01,2.017051195248540409e+02
7.453817271589487500e+14,1.750463940424171083e+00,1.395003025000034391e+01,1.975686593255227876e+02
7.481852315394242500e+14,1.754841141976046792e+00,1.394003030000034293e+01,1.935645689811967145e+02
7.509887359199000000e+14,1.759148321184042851e+00,1.394003030000034293e+01,1.896697201458190705e+02
7.537922403003755000e+14,1.763408559747910775e+00,1.393003035000034195e+01,1.859128378468123515e+02
7.565957446808511250e+14,1.767753158011863723e+00,1.392003040000034098e+01,1.821395856041567924e+02
7.593992490613267500e+14,1.772139508925286266e+00,1.391003045000034000e+01,1.784129215110828284e+02
7.622027534418022500e+14,1.776479448516505633e+00,1.390003050000033724e+01,1.747819220739896195e+02
7.650062578222778750e+14,1.780766632288204310e+00,1.389003055000033626e+01,1.712813331480965928e+02
7.678097622027535000e+14,1.784996766072605823e+00,1.388003060000033528e+01,1.678799454670157729e+02
7.706132665832290000e+14,1.789173419337203752e+00,1.388003060000033528e+01,1.645876221593599666e+02
7.734167709637047500e+14,1.793301113424363047e+00,1.387003065000033430e+01,1.613928422054837029e+02
7.762202753441802500e+14,1.797375059413144793e+00,1.386003070000033333e+01,1.582946442265467226e+02
7.790237797246558750e+14,1.801397991910450802e+00,1.385003075000033235e+01,1.552891366251786280e+02
7.818272841051315000e+14,1.805464022101705979e+00,1.384003080000033137e+01,1.523031879254796763e+02
7.846307884856070000e+14,1.809603480759333971e+00,1.383003085000033039e+01,1.493125960611102130e+02
7.874342928660826250e+14,1.813709348064738158e+00,1.383003085000033039e+01,1.464084130700393871e+02
7.902377972465582500e+14,1.817741542293770607e+00,1.382003090000032941e+01,1.435979623052220973e+02
7.930413016270337500e+14,1.821738798401794313e+00,1.381003095000032843e+01,1.408696012481007074e+02
7.958448060075095000e+14,1.825687753638892241e+00,1.380003100000032745e+01,1.382162896489136585e+02
7.986483103879850000e+14,1.829579305573596049e+00,1.379003105000032647e+01,1.356446744291000641e+02
8.014518147684606250e+14,1.833424423139794035e+00,1.378003110000032549e+01,1.331499076591925643e+02
8.042553191489362500e+14,1.837229975355994860e+00,1.377003115000032274e+01,1.307355985615658938e+02
8.070588235294117500e+14,1.840968209263507571e+00,1.377003115000032274e+01,1.283668902422125768e+02
8.098623279098873750e+14,1.844883111656649755e+00,1.376003120000032176e+01,1.259549108595151949e+02
8.126658322903630000e+14,1.848746159247906640e+00,1.375003125000032078e+01,1.236006932171048902e+02
8.154693366708385000e+14,1.852568369669822745e+00,1.374003130000031980e+01,1.213191039991784805e+02
8.182728410513142500e+14,1.856340864278361646e+00,1.373003135000031882e+01,1.191044243333974180e+02
8.210763454317897500e+14,1.860053090785139362e+00,1.372003140000031784e+01,1.169506945854241309e+02
8.238798498122653750e+14,1.863732263941942024e+00,1.371003145000031687e+01,1.148600298879244548e+02
8.266833541927410000e+14,1.867363345588943124e+00,1.371003145000031687e+01,1.128250527425579719e+02
8.294868585732165000e+14,1.870954455931411298e+00,1.370003150000031589e+01,1.108503965374897575e+02
8.322903629536922500e+14,1.874487413982082851e+00,1.369003155000031491e+01,1.089338247724535051e+02
8.350938673341677500e+14,1.878028774836487225e+00,1.368003160000031393e+01,1.070410009252069017e+02
8.378973717146433750e+14,1.881678273588512473e+00,1.367003165000031295e+01,1.051221304457838244e+02
8.407008760951190000e+14,1.885280969355228597e+00,1.366003170000031197e+01,1.032488580592516314e+02
8.435043804755945000e+14,1.888838781238409537e+00,1.365003175000031099e+01,1.014312137754859577e+02
8.463078848560701250e+14,1.892354257836398990e+00,1.364003180000030824e+01,9.966800053316868002e+01
8.491113892365457500e+14,1.895820823103166131e+00,1.364003180000030824e+01,9.795082725042887262e+01
8.519148936170213750e+14,1.899243623834789174e+00,1.363003185000030726e+01,9.628137010812832841e+01
8.547183979974968750e+14,1.902630673439029696e+00,1.362003190000030628e+01,9.465307188081703771e+01
8.575219023779725000e+14,1.905972412782026781e+00,1.361003195000030530e+01,9.307377321406957549e+01
8.603254067584481250e+14,1.909272426647478982e+00,1.360003200000030432e+01,9.153357893380183441e+01
8.631289111389237500e+14,1.912553090417886903e+00,1.359003205000030334e+01,9.002867504815658606e+01
8.659324155193992500e+14,1.915954618891257288e+00,1.358003210000030236e+01,8.848329968898596576e+01
8.687359198998748750e+14,1.919313780115689205e+00,1.358003210000030236e+01,8.698139120485257081e+01
8.715394242803505000e+14,1.922627931078092933e+00,1.357003215000030139e+01,8.551989162611630491e+01
8.743429286608261250e+14,1.925901738500050975e+00,1.356003220000030041e+01,8.409848935628664890e+01
8.771464330413016250e+14,1.929137776106516267e+00,1.355003225000029943e+01,8.271271241305325361e+01
8.799499374217772500e+14,1.932328773410594280e+00,1.354003230000029845e+01,8.136438259091440273e+01
8.827534418022528750e+14,1.935496880953144538e+00,1.353003235000029747e+01,8.005531367413317412e+01
8.855569461827285000e+14,1.938602027868066902e+00,1.352003240000029471e+01,7.877125005653331868e+01
8.883604505632040000e+14,1.941675114100851474e+00,1.352003240000029471e+01,7.752387426013594052e+01
8.911639549436796250e+14,1.944717113896338834e+00,1.351003245000029374e+01,7.630993113377971326e+01
8.939674593241552500e+14,1.947811012273489295e+00,1.350003250000029276e+01,7.508319118848898199e+01
8.967709637046308750e+14,1.950953952716977247e+00,1.349003255000029178e+01,7.386751641121196599e+01
8.995744680851063750e+14,1.954042177590860296e+00,1.348003260000029080e+01,7.267404168214743265e+01
9.023779724655820000e+14,1.957095054880464868e+00,1.347003265000028982e+01,7.151987288710301982e+01
9.051814768460576250e+14,1.960105762210134994e+00,1.346003270000028884e+01,7.038865184646171258e+01
9.079849812265332500e+14,1.963075654925683367e+00,1.345003275000028786e+01,6.928565840733475056e+01
9.107884856070088750e+14,1.966017113110466674e+00,1.345003275000028786e+01,6.821376765057028990e+01
9.135919899874843750e+14,1.968933652390033817e+00,1.344003280000028688e+01,6.717068310171652001e+01
9.163954943679600000e+14,1.971785567557257979e+00,1.343003285000028590e+01,6.615132912173666568e+01
9.191989987484356250e+14,1.974617184751324528e+00,1.342003290000028493e+01,6.516152508696362133e+01
9.220025031289112500e+14,1.977400428979452007e+00,1.341003295000028395e+01,6.418584566488513588e+01
9.248060075093867500e+14,1.980294496392729586e+00,1.340003300000028297e+01,6.319458582558909399e+01
9.276095118898623750e+14,1.983188535393776597e+00,1.339003305000028021e+01,6.222148419752568316e+01
9.304130162703380000e+14,1.986019692002465309e+00,1.339003305000028021e+01,6.126628755206392896e+01
9.332165206508136250e+14,1.988827502262429103e+00,1.338003310000027923e+01,6.033975540185366526e+01
9.360200250312891250e+14,1.991597614455982601e+00,1.337003315000027825e+01,5.943292393390974837e+01
9.388235294117647500e+14,1.994353012437470429e+00,1.336003320000027728e+01,5.855117045784612628e+01
9.416270337922403750e+14,1.997032129583808269e+00,1.335003325000027630e+01,5.768563901691210560e+01
9.444305381727160000e+14,1.999697890021577606e+00,1.334003330000027532e+01,5.684313457557878735e+01
9.472340425531915000e+14,2.002338382174714937e+00,1.333003335000027434e+01,5.602623062071004512e+01
9.500375469336671250e+14,2.004940264905874070e+00,1.333003335000027434e+01,5.522189738725092667e+01
9.528410513141427500e+14,2.007504761301179830e+00,1.332003340000027336e+01,5.443673427641235207e+01
9.556445556946183750e+14,2.010130163061193187e+00,1.331003345000027238e+01,5.364843812764658537e+01
9.584480600750938750e+14,2.012791554288659412e+00,1.330003350000027140e+01,5.285789344779125543e+01
9.612515644555695000e+14,2.015397214434536455e+00,1.329003355000027042e+01,5.208309776963396587e+01
9.640550688360451250e+14,2.017970852780576418e+00,1.328003360000026944e+01,5.133111837466559280e+01
9.668585732165207500e+14,2.020516499262759780e+00,1.327003365000026847e+01,5.059458563136354314e+01
9.696620775969962500e+14,2.023031660905662221e+00,1.327003365000026847e+01,4.987781778282960943e+01
9.724655819774718750e+14,2.025512710775956737e+00,1.326003370000026571e+01,4.917459694265640735e+01
9.752690863579475000e+14,2.027964496332077982e+00,1.325003375000026473e+01,4.849311785876795966e+01
9.780725907384231250e+14,2.030385352945417665e+00,1.324003380000026375e+01,4.782553251524602445e+01
9.808760951188986250e+14,2.032768834888381004e+00,1.323003385000026277e+01,4.717052792541629458e+01
9.836795994993742500e+14,2.035125125141786562e+00,1.322003390000026180e+01,4.652914936895685116e+01
9.864831038798498750e+14,2.037449662501792602e+00,1.321003395000026082e+01,4.590340256473231761e+01
9.892866082603255000e+14,2.039901348717382934e+00,1.321003395000026082e+01,4.525865490327289109e+01
9.920901126408010000e+14,2.042292017736619503e+00,1.320003400000025984e+01,4.462679338784482752e+01
9.948936170212766250e+14,2.044666769386238592e+00,1.319003405000025886e+01,4.400984016571121060e+01
9.976971214017522500e+14,2.047002096779236169e+00,1.318003410000025788e+01,4.340930955102737698e+01
1.000500625782227875e+15,2.049305310745287656e+00,1.317003415000025690e+01,4.282048322725906075e+01
1.003304130162703500e+15,2.051568270691652707e+00,1.316003420000025592e+01,4.224208718363865955e+01
1.006107634543179000e+15,2.053812494555217416e+00,1.315003425000025494e+01,4.168005494537631250e+01
1.008911138923654625e+15,2.056039756195429113e+00,1.315003425000025494e+01,4.113105978238361615e+01
1.011714643304130250e+15,2.058235783639257743e+00,1.314003430000025396e+01,4.059360292796715441e+01
