rhoc,M,R,Lambda
4.285857321652065000e+14,1.051134295629017723e+00,1.478002610000043582e+01,5.498118678369716690e+03
4.313892365456821250e+14,1.059323742548130998e+00,1.478002610000043582e+01,5.265885892376223637e+03
4.341927409261577500e+14,1.067408181744280871e+00,1.477002615000043484e+01,5.047611456360384182e+03
4.369962453066333125e+14,1.075369423367195321e+00,1.476002620000043386e+01,4.841875294115687211e+03
4.397997496871088750e+14,1.083222736599355418e+00,1.476002620000043386e+01,4.648038505757383973e+03
4.426032540675845000e+14,1.090966225257931521e+00,1.475002625000043288e+01,4.465369005955370085e+03
4.454067584480601250e+14,1.099000857156362976e+00,1.474002630000043190e+01,4.284087463002862023e+03
4.482102628285356875e+14,1.106927133458825985e+00,1.474002630000043190e+01,4.113039732622810334e+03
4.510137672090112500e+14,1.114741836127630670e+00,1.473002635000043092e+01,3.951633328717129643e+03
4.538172715894868750e+14,1.122450898290196397e+00,1.473002635000043092e+01,3.799389703817626014e+03
4.566207759699625000e+14,1.130054173379757776e+00,1.472002640000042994e+01,3.655380478709661929e+03
4.594242803504380625e+14,1.137793666414527172e+00,1.471002645000042897e+01,3.514588242546661604e+03
4.622277847309136250e+14,1.145584198165380263e+00,1.471002645000042897e+01,3.379268267360869231e+03
4.650312891113892500e+14,1.153261960262627950e+00,1.470002650000042799e+01,3.251232213946024785e+03
4.678347934918648750e+14,1.160842758503675576e+00,1.469002655000042701e+01,3.130096201634375120e+03
4.706382978723404375e+14,1.168310353015145964e+00,1.469002655000042701e+01,3.015438836426169019e+03
4.734418022528160000e+14,1.175721819730760620e+00,1.468002660000042603e+01,2.906224276398250822e+03
4.762453066332916250e+14,1.183368909747323672e+00,1.467002665000042327e+01,2.797817857677076972e+03
4.790488110137672500e+14,1.190922397731741578e+00,1.467002665000042327e+01,2.695233637800452925e+03
4.818523153942428125e+14,1.198369175864264724e+00,1.466002670000042230e+01,2.597879031905831653e+03
4.846558197747183750e+14,1.205714604345397234e+00,1.465002675000042132e+01,2.505674044643473280e+03
4.874593241551940000e+14,1.212961817427171241e+00,1.465002675000042132e+01,2.418104755590728928e+03
4.902628285356696250e+14,1.220247769538283400e+00,1.464002680000042034e+01,2.333385574878337138e+03
4.930663329161451875e+14,1.227680444230185630e+00,1.464002680000042034e+01,2.250243443451218354e+03
4.958698372966207500e+14,1.235014933606208398e+00,1.463002685000041936e+01,2.171415457708483700e+03
4.986733416770963750e+14,1.242246796935089659e+00,1.462002690000041838e+01,2.096508080794126727e+03
5.014768460575720000e+14,1.249379877542709627e+00,1.462002690000041838e+01,2.025259792327537298e+03
5.042803504380475625e+14,1.256412734675251830e+00,1.461002695000041740e+01,1.957490119395015427e+03
5.070838548185231875e+14,1.263525614264657371e+00,1.460002700000041642e+01,1.891581359662883415e+03
5.098873591989987500e+14,1.270746796064245343e+00,1.460002700000041642e+01,1.827040335144050914e+03
5.126908635794743750e+14,1.277870211466017425e+00,1.459002705000041544e+01,1.765611812206495415e+03
5.154943679599500000e+14,1.284903932375053071e+00,1.458002710000041446e+01,1.707228607256915438e+03
5.182978723404255625e+14,1.291827786057702765e+00,1.458002710000041446e+01,1.651590877065887298e+03
5.211013767209011250e+14,1.298677838139487006e+00,1.457002715000041349e+01,1.598540560916240338e+03
5.239048811013767500e+14,1.305537242230181638e+00,1.456002720000041251e+01,1.547163515580345347e+03
5.267083854818523750e+14,1.312568810562991795e+00,1.455002725000041153e+01,1.496381377886454402e+03
5.295118898623279375e+14,1.319497540042921857e+00,1.455002725000041153e+01,1.448065425439654064e+03
5.323153942428035000e+14,1.326344448312096302e+00,1.454002730000040877e+01,1.401996515439069526e+03
5.351188986232791250e+14,1.333082814741673783e+00,1.453002735000040779e+01,1.357968777630842851e+03
5.379224030037547500e+14,1.339745395409209561e+00,1.453002735000040779e+01,1.316009015111730605e+03
5.407259073842303125e+14,1.346314445982023322e+00,1.452002740000040681e+01,1.275933398938619575e+03
5.435294117647058750e+14,1.346643744691964351e+00,1.452002740000040681e+01,1.273961224244206278e+03
5.463329161451815000e+14,1.346925298414282768e+00,1.452002740000040681e+01,1.272296720317473046e+03
5.491364205256571250e+14,1.347206673522581166e+00,1.452002740000040681e+01,1.270606603198275025e+03
5.519399249061326875e+14,1.347480771292162594e+00,1.452002740000040681e+01,1.268935793020989649e+03
5.547434292866082500e+14,1.347738786241229336e+00,1.452002740000040681e+01,1.267277221961039686e+03
5.575469336670838750e+14,1.348018732282993515e+00,1.452002740000040681e+01,1.265730086727524395e+03
5.603504380475595000e+14,1.348283840973776737e+00,1.452002740000040681e+01,1.264172735418383127e+03
5.631539424280350000e+14,1.348538644082535765e+00,1.452002740000040681e+01,1.262644183771816643e+03
5.659574468085107500e+14,1.348793395209057389e+00,1.452002740000040681e+01,1.261105047358328648e+03
5.687609511889862500e+14,1.349045814357206607e+00,1.452002740000040681e+01,1.259599977917910110e+03
5.715644555694618750e+14,1.349297613529328643e+00,1.452002740000040681e+01,1.258102872632613526e+03
5.743679599499375000e+14,1.349545345971269406e+00,1.452002740000040681e+01,1.256648606323857166e+03
5.771714643304130000e+14,1.349776945494717495e+00,1.452002740000040681e+01,1.255216027821239095e+03
5.799749687108886250e+14,1.350013563041975173e+00,1.452002740000040681e+01,1.253812254905745931e+03
5.827784730913642500e+14,1.350253194468213458e+00,1.452002740000040681e+01,1.252404232528178227e+03
5.855819774718397500e+14,1.350482669980696659e+00,1.452002740000040681e+01,1.251025132563305988e+03
5.883854818523155000e+14,1.350699173678477472e+00,1.452002740000040681e+01,1.249632147207416665e+03
5.911889862327910000e+14,1.350930639614960072e+00,1.452002740000040681e+01,1.248344527380078944e+03
5.939924906132666250e+14,1.351151586855371844e+00,1.452002740000040681e+01,1.247056886085087172e+03
5.967959949937422500e+14,1.351359732513762957e+00,1.451002745000040584e+01,1.245745153021215174e+03
5.995994993742177500e+14,1.351579421244478496e+00,1.451002745000040584e+01,1.244481958741134349e+03
6.024030037546933750e+14,1.351793251522537487e+00,1.451002745000040584e+01,1.243237721994693175e+03
6.052065081351690000e+14,1.351993026460345693e+00,1.451002745000040584e+01,1.241992033067108423e+03
6.080100125156445000e+14,1.352197703010185936e+00,1.451002745000040584e+01,1.240805815255521338e+03
6.108135168961202500e+14,1.352397826089040134e+00,1.451002745000040584e+01,1.239640534384424200e+03
6.136170212765957500e+14,1.352594158284539105e+00,1.451002745000040584e+01,1.238400512707839653e+03
6.164205256570713750e+14,1.352785925800364497e+00,1.451002745000040584e+01,1.237245041017296671e+03
6.192240300375470000e+14,1.352972249222242906e+00,1.451002745000040584e+01,1.236103179643357635e+03
6.220275344180225000e+14,1.353166187897466122e+00,1.451002745000040584e+01,1.234962465965827732e+03
6.248310387984981250e+14,1.353350166362749851e+00,1.451002745000040584e+01,1.233850987332535851e+03
6.276345431789737500e+14,1.353533294128157927e+00,1.451002745000040584e+01,1.232796920479304390e+03
6.304380475594492500e+14,1.353710787778237945e+00,1.451002745000040584e+01,1.231659037069085571e+03
6.332415519399250000e+14,1.353887560613637575e+00,1.451002745000040584e+01,1.230605309379116989e+03
6.360450563204005000e+14,1.354053043047769966e+00,1.451002745000040584e+01,1.229526234106011998e+03
6.388485607008761250e+14,1.354229408268750490e+00,1.451002745000040584e+01,1.228508275633080302e+03
6.416520650813517500e+14,1.354390736038476373e+00,1.451002745000040584e+01,1.227488585531189983e+03
6.444555694618272500e+14,1.354556629029412207e+00,1.451002745000040584e+01,1.226484748847359697e+03
6.472590738423030000e+14,1.354722267713607486e+00,1.451002745000040584e+01,1.225511227915636027e+03
6.500625782227785000e+14,1.354874905537287955e+00,1.451002745000040584e+01,1.224527614833562211e+03
6.528660826032541250e+14,1.355037279489110791e+00,1.451002745000040584e+01,1.223560394678600005e+03
6.556695869837297500e+14,1.355187411859982038e+00,1.451002745000040584e+01,1.222599037985166433e+03
6.584730913642052500e+14,1.355335837071626859e+00,1.451002745000040584e+01,1.221697833181078749e+03
6.612765957446808750e+14,1.355490307611851408e+00,1.451002745000040584e+01,1.220788546557223071e+03
6.640801001251565000e+14,1.355630828601798399e+00,1.451002745000040584e+01,1.219898422209465025e+03
6.668836045056320000e+14,1.355783751412179550e+00,1.451002745000040584e+01,1.219017087101291054e+03
6.696871088861077500e+14,1.355913988747926791e+00,1.451002745000040584e+01,1.218085043229056510e+03
6.724906132665832500e+14,1.356052717168421573e+00,1.451002745000040584e+01,1.217214657396636539e+03
6.752941176470588750e+14,1.356193297783934382e+00,1.451002745000040584e+01,1.216374451655951134e+03
6.780976220275345000e+14,1.356317383656362230e+00,1.451002745000040584e+01,1.215486077815849058e+03
6.809011264080100000e+14,1.356452439604497906e+00,1.451002745000040584e+01,1.214707559936303369e+03
6.837046307884856250e+14,1.356589123970550315e+00,1.451002745000040584e+01,1.213895705344234557e+03
6.865081351689612500e+14,1.356718817385277553e+00,1.451002745000040584e+01,1.213073446061352115e+03
6.893116395494367500e+14,1.356823375798304809e+00,1.451002745000040584e+01,1.212250384994372780e+03
6.921151439299125000e+14,1.356961518017117729e+00,1.451002745000040584e+01,1.211520987457630326e+03
6.949186483103880000e+14,1.357082031298215918e+00,1.451002745000040584e+01,1.210742151639676649e+03
6.977221526908636250e+14,1.357200790348069175e+00,1.451002745000040584e+01,1.209971667521015434e+03
7.005256570713392500e+14,1.357317471135700115e+00,1.451002745000040584e+01,1.209223572048872256e+03
7.033291614518147500e+14,1.357427842946106633e+00,1.451002745000040584e+01,1.208491361049698298e+03
7.061326658322903750e+14,1.357546778037073354e+00,1.451002745000040584e+01,1.207796316578129336e+03
7.089361702127660000e+14,1.357645835429031944e+00,1.451002745000040584e+01,1.207063445156869648e+03
7.117396745932415000e+14,1.357757484760848676e+00,1.450002750000040486e+01,1.206348580699118202e+03
7.145431789737172500e+14,1.357864108765264310e+00,1.450002750000040486e+01,1.205664503349047209e+03
7.173466833541927500e+14,1.357967073453293594e+00,1.450002750000040486e+01,1.204950189653440702e+03
7.201501877346683750e+14,1.358064349124736170e+00,1.450002750000040486e+01,1.204304036914014432e+03
7.229536921151440000e+14,1.358169799299844049e+00,1.450002750000040486e+01,1.203627531314599992e+03
7.257571964956195000e+14,1.358269071822271190e+00,1.450002750000040486e+01,1.202973033646150043e+03
7.285607008760951250e+14,1.358356590171314160e+00,1.450002750000040486e+01,1.202326712804731869e+03
7.313642052565707500e+14,1.358455918112479788e+00,1.450002750000040486e+01,1.201703443166705483e+03
7.341677096370463750e+14,1.358552050445893444e+00,1.450002750000040486e+01,1.201047348547882393e+03
7.369712140175220000e+14,1.358638374259270920e+00,1.450002750000040486e+01,1.200433829305449763e+03
7.397747183979975000e+14,1.358722558218406151e+00,1.450002750000040486e+01,1.199854098317707439e+03
7.425782227784731250e+14,1.358815974254560910e+00,1.450002750000040486e+01,1.199269467372973395e+03
7.453817271589487500e+14,1.358898825979516944e+00,1.450002750000040486e+01,1.198667983566057956e+03
7.481852315394242500e+14,1.358975942138095139e+00,1.450002750000040486e+01,1.198083568653059274e+03
7.509887359199000000e+14,1.359060257275847672e+00,1.450002750000040486e+01,1.197529145415182484e+03
7.537922403003755000e+14,1.359141564565402138e+00,1.450002750000040486e+01,1.196928959449369813e+03
7.565957446808511250e+14,1.359231106024055835e+00,1.450002750000040486e+01,1.196449578236922889e+03
7.593992490613267500e+14,1.359295920264775415e+00,1.450002750000040486e+01,1.195856441847338601e+03
7.622027534418022500e+14,1.359374971687724365e+00,1.450002750000040486e+01,1.195316126587502367e+03
7.650062578222778750e+14,1.359443230216514031e+00,1.450002750000040486e+01,1.194735272873423128e+03
7.678097622027535000e+14,1.359516172046116855e+00,1.450002750000040486e+01,1.194264006762160534e+03
7.706132665832290000e+14,1.359582173692592821e+00,1.450002750000040486e+01,1.193719445690077464e+03
7.734167709637047500e+14,1.359659113547617038e+00,1.450002750000040486e+01,1.193248004652594318e+03
7.762202753441802500e+14,1.359715968786682438e+00,1.450002750000040486e+01,1.192729323231078752e+03
7.790237797246558750e+14,1.359787792609697510e+00,1.450002750000040486e+01,1.192245937129591084e+03
7.818272841051315000e+14,1.359847011723475330e+00,1.450002750000040486e+01,1.191745749556986539e+03
7.846307884856070000e+14,1.359908881843348238e+00,1.450002750000040486e+01,1.191272792051961005e+03
7.874342928660826250e+14,1.359981082221607407e+00,1.450002750000040486e+01,1.190846498350883849e+03
7.902377972465582500e+14,1.360030946577019728e+00,1.450002750000040486e+01,1.190366530467553275e+03
7.930413016270337500e+14,1.360090878556819538e+00,1.450002750000040486e+01,1.189873824017488914e+03
7.958448060075095000e+14,1.360146674356326413e+00,1.450002750000040486e+01,1.189431253828107174e+03
7.986483103879850000e+14,1.360197374471339815e+00,1.450002750000040486e+01,1.189012819050178223e+03
8.014518147684606250e+14,1.360256257220213261e+00,1.450002750000040486e+01,1.188589976296734449e+03
8.042553191489362500e+14,1.360308127609421103e+00,1.450002750000040486e+01,1.188136276277531806e+03
8.070588235294117500e+14,1.360352099434894768e+00,1.450002750000040486e+01,1.187750042542327492e+03
8.098623279098873750e+14,1.360406994341189391e+00,1.450002750000040486e+01,1.187315731855809645e+03
8.126658322903630000e+14,1.360455291494175656e+00,1.450002750000040486e+01,1.186920495167370973e+03
8.154693366708385000e+14,1.360501194498631827e+00,1.450002750000040486e+01,1.186522327287163080e+03
8.182728410513142500e+14,1.360540310930999475e+00,1.450002750000040486e+01,1.186079033182100375e+03
8.210763454317897500e+14,1.360594594875944141e+00,1.450002750000040486e+01,1.185709638968784247e+03
8.238798498122653750e+14,1.360632823039091610e+00,1.450002750000040486e+01,1.185353555870029595e+03
8.266833541927410000e+14,1.360674203238171565e+00,1.450002750000040486e+01,1.184998610768393064e+03
8.294868585732165000e+14,1.360714807880691879e+00,1.449002755000040388e+01,1.184611695203158661e+03
8.322903629536922500e+14,1.360757277596261527e+00,1.449002755000040388e+01,1.184261219287221365e+03
8.350938673341677500e+14,1.360798403651292121e+00,1.449002755000040388e+01,1.183886150154329016e+03
8.378973717146433750e+14,1.360830798075633785e+00,1.449002755000040388e+01,1.183523969698372412e+03
8.407008760951190000e+14,1.360864796372291519e+00,1.449002755000040388e+01,1.183193117900177640e+03
8.435043804755945000e+14,1.360906217785188499e+00,1.449002755000040388e+01,1.182838629376664358e+03
8.463078848560701250e+14,1.360934754571764493e+00,1.449002755000040388e+01,1.182566728413331020e+03
8.491113892365457500e+14,1.360967308846074086e+00,1.449002755000040388e+01,1.182183667142887998e+03
8.519148936170213750e+14,1.360999934823115654e+00,1.449002755000040388e+01,1.181833172257825936e+03
8.547183979974968750e+14,1.361025393951112772e+00,1.449002755000040388e+01,1.181564110327406524e+03
8.575219023779725000e+14,1.361059717340117992e+00,1.449002755000040388e+01,1.181287372485579908e+03
8.603254067584481250e+14,1.361087543737968808e+00,1.449002755000040388e+01,1.180929871494460713e+03
8.631289111389237500e+14,1.361110742364288750e+00,1.449002755000040388e+01,1.180637336701010781e+03
8.659324155193992500e+14,1.361132428808679240e+00,1.449002755000040388e+01,1.180346975425114351e+03
8.687359198998748750e+14,1.361162730164511947e+00,1.449002755000040388e+01,1.180047525515386724e+03
8.715394242803505000e+14,1.361186425363334340e+00,1.449002755000040388e+01,1.179760025902348389e+03
8.743429286608261250e+14,1.361213974915754799e+00,1.449002755000040388e+01,1.179477826895257294e+03
8.771464330413016250e+14,1.361231288837895459e+00,1.449002755000040388e+01,1.179181357610620580e+03
8.799499374217772500e+14,1.361245654232240643e+00,1.449002755000040388e+01,1.178925619047987766e+03
8.827534418022528750e+14,1.361266573026563842e+00,1.449002755000040388e+01,1.178666091531747497e+03
8.855569461827285000e+14,1.361288174040182319e+00,1.449002755000040388e+01,1.178410206357759762e+03
8.883604505632040000e+14,1.361302292180185169e+00,1.449002755000040388e+01,1.178148097801342374e+03
8.911639549436796250e+14,1.361318096042036796e+00,1.449002755000040388e+01,1.177903437025711810e+03
8.939674593241552500e+14,1.361347524686354449e+00,1.449002755000040388e+01,1.177686073837604454e+03
8.967709637046308750e+14,1.361349670036607229e+00,1.449002755000040388e+01,1.177395033368984969e+03
8.995744680851063750e+14,1.361366541223075322e+00,1.449002755000040388e+01,1.177148784647719367e+03
9.023779724655820000e+14,1.361374652842563426e+00,1.449002755000040388e+01,1.176938937688646547e+03
9.051814768460576250e+14,1.361387520689128827e+00,1.449002755000040388e+01,1.176684657054994204e+03
9.079849812265332500e+14,1.361400683304608616e+00,1.449002755000040388e+01,1.176489759919870494e+03
9.107884856070088750e+14,1.361410741284150738e+00,1.449002755000040388e+01,1.176272541816183320e+03
9.135919899874843750e+14,1.361422436288780347e+00,1.449002755000040388e+01,1.176049970636522175e+03
9.163954943679600000e+14,1.361425362280784146e+00,1.449002755000040388e+01,1.175815966939114787e+03
9.191989987484356250e+14,1.361436462338982967e+00,1.449002755000040388e+01,1.175632684641316473e+03
9.220025031289112500e+14,1.361443576119151011e+00,1.449002755000040388e+01,1.175429373336160779e+03
9.248060075093867500e+14,1.361445118756279493e+00,1.449002755000040388e+01,1.175245144565904411e+03
9.276095118898623750e+14,1.361450069556837894e+00,1.449002755000040388e+01,1.175053209986669572e+03
9.304130162703380000e+14,1.361459187743381705e+00,1.449002755000040388e+01,1.174835745035795071e+03
9.332165206508136250e+14,1.361462619055687107e+00,1.449002755000040388e+01,1.174652605834462520e+03
9.360200250312891250e+14,1.361466430394019156e+00,1.449002755000040388e+01,1.174496006405900516e+03
9.388235294117647500e+14,1.361466773219736526e+00,1.449002755000040388e+01,1.174301719966706514e+03
9.416270337922403750e+14,1.361469031235226890e+00,1.449002755000040388e+01,1.174123360028009301e+03
9.444305381727160000e+14,1.361466106325021297e+00,1.449002755000040388e+01,1.173951201788156141e+03
9.472340425531915000e+14,1.361468980099334036e+00,1.449002755000040388e+01,1.173785163417571312e+03
9.500375469336671250e+14,1.361464811749388160e+00,1.448002760000040290e+01,1.173635182066600464e+03
9.528410513141427500e+14,1.361177023952194087e+00,1.448002760000040290e+01,1.168664603923135019e+03
9.556445556946183750e+14,1.359627802935602148e+00,1.445002775000039996e+01,1.155089073871737583e+03
9.584480600750938750e+14,1.357839537249224238e+00,1.441002795000039427e+01,1.138224822287496863e+03
9.612515644555695000e+14,1.356189962757979206e+00,1.437002815000039035e+01,1.117851539954974669e+03
9.640550688360451250e+14,1.354829563391124925e+00,1.433002835000038644e+01,1.094198570013581957e+03
9.668585732165207500e+14,1.353834092963672964e+00,1.429002855000038252e+01,1.067793105684950660e+03
9.696620775969962500e+14,1.353261810301604529e+00,1.424002880000037585e+01,1.038912334093072786e+03
9.724655819774718750e+14,1.353135807373657018e+00,1.419002905000037096e+01,1.008084492443535510e+03
9.752690863579475000e+14,1.353447151426977468e+00,1.414002930000036429e+01,9.756081109902963817e+02
9.780725907384231250e+14,1.354223775797372964e+00,1.409002955000035939e+01,9.420928440910133759e+02
9.808760951188986250e+14,1.355451477724235687e+00,1.404002980000035450e+01,9.077582435773049383e+02
9.836795994993742500e+14,1.357130243162133709e+00,1.398003010000034685e+01,8.729909411930902934e+02
9.864831038798498750e+14,1.359233829801329341e+00,1.393003035000034195e+01,8.380895496370221736e+02
9.892866082603255000e+14,1.361762741464263904e+00,1.388003060000033528e+01,8.033417842189849125e+02
9.920901126408010000e+14,1.364672665560467735e+00,1.383003085000033039e+01,7.689867607123192101e+02
9.948936170212766250e+14,1.367978007984604227e+00,1.378003110000032549e+01,7.350838001306942715e+02
9.976971214017522500e+14,1.371640431108593017e+00,1.373003135000031882e+01,7.019942151726319253e+02
1.000500625782227875e+15,1.375649214965331213e+00,1.368003160000031393e+01,6.697749551495999185e+02
1.003304130162703500e+15,1.379988858353389025e+00,1.363003185000030726e+01,6.384063069134565467e+02
1.006107634543179000e+15,1.384620068805783033e+00,1.358003210000030236e+01,6.081490513342125723e+02
1.008911138923654625e+15,1.389548438460893376e+00,1.354003230000029845e+01,5.790444990487969790e+02
1.011714643304130250e+15,1.394743074319000575e+00,1.349003255000029178e+01,5.509803683575273681e+02
1.014518147684605875e+15,1.400172047863518010e+00,1.345003275000028786e+01,5.241457505812594491e+02
1.017321652065081375e+15,1.405834942991447178e+00,1.340003300000028297e+01,4.984819728692056060e+02
1.020125156445557000e+15,1.411737757113790126e+00,1.336003320000027728e+01,4.739206779480596765e+02
1.022928660826032625e+15,1.417805003494134519e+00,1.332003340000027336e+01,4.505784449903258064e+02
1.025732165206508250e+15,1.424069019864827590e+00,1.328003360000026944e+01,4.284204856737406999e+02
1.028535669586983750e+15,1.430499294698392765e+00,1.324003380000026375e+01,4.071965495830211239e+02
1.031339173967459375e+15,1.437086976203002964e+00,1.320003400000025984e+01,3.871641928267697494e+02
1.034142678347935000e+15,1.443768846949702978e+00,1.316003420000025592e+01,3.681562599835779110e+02
1.036946182728410625e+15,1.450627792503019320e+00,1.312003440000025023e+01,3.501200178461913879e+02
1.039749687108886125e+15,1.457583989397646329e+00,1.309003455000024729e+01,3.330204130431372960e+02
1.042553191489361750e+15,1.464637295551967533e+00,1.305003475000024338e+01,3.169033195889204535e+02
1.045356695869837375e+15,1.471757845664595887e+00,1.302003490000024044e+01,3.016772422508365707e+02
1.048160200250313000e+15,1.479008253806121775e+00,1.298003510000023475e+01,2.871685317782530547e+02
1.050963704630788500e+15,1.486312033164083335e+00,1.295003525000023181e+01,2.734960249984720235e+02
1.053767209011264125e+15,1.493658133307812941e+00,1.292003540000022888e+01,2.605987506833110956e+02
1.056570713391739750e+15,1.501026091575838883e+00,1.289003555000022594e+01,2.484298449671446463e+02
1.059374217772215375e+15,1.508503083765204034e+00,1.286003570000022123e+01,2.368551952764512976e+02
1.062177722152690875e+15,1.515996618805407703e+00,1.283003585000021829e+01,2.259354960072052165e+02
1.064981226533166500e+15,1.523498077933035599e+00,1.280003600000021535e+01,2.156480634980379136e+02
1.067784730913642125e+15,1.530999977041619386e+00,1.277003615000021242e+01,2.059311419179498728e+02
1.070588235294117750e+15,1.538572241897000259e+00,1.275003625000020868e+01,1.967059071821145437e+02
1.073391739674593250e+15,1.546143695923848149e+00,1.272003640000020575e+01,1.879725073633287877e+02
1.076195244055068875e+15,1.553712630078221357e+00,1.270003650000020379e+01,1.797416401315829546e+02
1.078998748435544500e+15,1.561237581098352534e+00,1.267003665000020085e+01,1.719760367961662837e+02
1.081802252816020125e+15,1.568773936874730657e+00,1.265003675000019889e+01,1.646031854094940172e+02
1.084605757196495625e+15,1.576354873266767598e+00,1.262003690000019418e+01,1.576047742061754207e+02
1.087409261576971250e+15,1.583890871109282283e+00,1.260003700000019222e+01,1.509918291521631772e+02
1.090212765957446875e+15,1.591391296352197449e+00,1.258003710000019026e+01,1.447314999601976524e+02
1.093016270337922500e+15,1.598846605862792813e+00,1.256003720000018831e+01,1.388094861955275690e+02
